	SRR1927149	SRR1929485
PF16804 [Domain of unknown function (DUF5071)]	28	0
PF16807 [Domain of unknown function (DUF5072)]	6	32
PF16813 [CRISPR-associated protein Csn2 subfamily St]	2	52
PF16819 [Domain of unknown function (DUF5074)]	239	170
PF16822 [SGNH hydrolase-like domain, acetyltransferase AlgX]	560	78
PF16838 [Caudoviral major tail protein N-terminus]	354	0
PF16861 [Carbamoyltransferase C-terminus]	67	6
PF16868 [NMT1-like family]	1152	469
PF16870 [2-oxoglutarate dehydrogenase C-terminal]	10	44
PF16871 [Domain of unknown function (DUF5077)]	31	35
PF16872 [Putative phage abortive infection protein]	59	1
PF16874 [Glycosyl hydrolase family 36 C-terminal domain]	1436	442
PF16875 [Glycosyl hydrolase family 36 N-terminal domain]	2793	1057
PF16884 [N-terminal domain of oxidoreductase]	10	34
PF16886 [ATPsynthase alpha/beta subunit N-term extension]	1320	376
PF16888 [Domain of unknown function (DUF5082)]	32	123
PF16889 [Heparinase II/III N-terminus]	72	10
PF16901 [C-terminal domain of alpha-glycerophosphate oxidase]	8	68
PF16902 [Type-2 restriction enzyme D3 domain]	0	52
PF16912 [Glucose dehydrogenase C-terminus]	35	37
PF16916 [Dimerisation domain of Zinc Transporter]	3529	666
PF16921 [Tex protein YqgF-like domain]	1763	599
PF16924 [Dipicolinate synthase subunit A N-terminal domain]	198	5
PF16925 [Bacterial transcriptional repressor C-terminal]	0	26
PF16927 [N-terminal 7TM region of histidine kinase]	905	98
PF16929 [Accessory Sec system GspB-transporter]	185	80
PF16933 [Putative exopolysaccharide Exporter (EPS-E)]	255	150
PF16938 [Putative phage holin Dp-1]	72	142
PF16945 [Putative lactococcus lactis phage r1t holin]	150	2
PF16957 [Malonate decarboxylase, alpha subunit, transporter]	242	182
PF16962 [Putative ABC exporter]	130	4
PF16967 [E-set like domain]	0	26
PF16973 [Flagellar motor switch protein FliN N-terminal]	0	19
PF16976 [Flp pilus assembly protein RcpC/CpaB]	800	248
PF16980 [Putative citrate transport]	89	365
PF16982 [Putative Flagellin, Flp1-like, domain]	83	24
PF16989 [Type VI secretion, EvfE, EvfF, ImpA, BimE, VC_A0119, VasJ]	2	44
PF16990 [Carbohydrate binding module (family 35)]	235	4
PF16993 [Accessory Sec system protein Asp1]	220	101
PF17032 [zinc-ribbon family]	17	22
PF17042 [Putative nucleotide-binding of sugar-metabolising enzyme]	352	120
PF17048 [Neutral/alkaline non-lysosomal ceramidase, C-terminal]	2	14
PF17073 [Two-component-system connector protein]	3	11
PF17090 [Uncharacterised protein family]	5	38
PF17092 [Penicillin-binding protein OB-like domain]	3225	181
PF17101 [Stealth protein CR1, conserved region 1]	354	81
PF17113 [Regulatory signalling modulator protein AmpE]	13	107
PF17116 [Domain of unknown function (DUF5103)]	1530	297
PF17117 [Domain of unknown function (DUF5104)]	64	37
PF17125 [N-terminal domain of 16S rRNA methyltransferase RsmF]	1046	343
PF17126 [RsmF rRNA methyltransferase first C-terminal domain]	77	66
PF17127 [Domain of unknown function (DUF5106)]	1199	392
PF17128 [Domain of unknown function (DUF5107)]	1010	475
PF17131 [Outer membrane lipoprotein-sorting protein]	721	244
PF17132 [alpha-L-rhamnosidase]	6991	2481
PF17134 [Domain of unknown function (DUF5109)]	458	96
PF17136 [Ribosomal proteins 50S L24/mitochondrial 39S L24]	4110	962
PF17137 [Domain of unknown function (DUF5110)]	3567	836
PF17138 [Domain of unknown function (DUF5111)]	684	254
PF17139 [Domain of unknown function (DUF5112)]	1093	303
PF17140 [Domain of unknown function (DUF5113)]	1293	426
PF17142 [Domain of unknown function (DUF5115)]	1619	649
PF17145 [Domain of unknown function (DUF5119)]	2095	574
PF17147 [Pyruvate:ferredoxin oxidoreductase core domain II]	5606	1550
PF17148 [Domain of unknown function (DUF5117)]	1713	276
PF17151 [Periplasmic sensor domain]	12	64
PF17152 [Periplasmic sensor domain]	11	68
PF17153 [Periplasmic sensor domain, extracellular]	2	5
PF17154 [Gammaproteobacterial periplasmic sensor domain]	21	138
PF17155 [Gammaproteobacterial periplasmic sensor domain]	8	66
PF17156 [Gammaproteobacterial periplasmic sensor domain]	15	66
PF17157 [Gammaproteobacterial periplasmic sensor domain]	14	89
PF17158 [Membrane-associated sensor, integral membrane domain]	24	119
PF17161 [Domain of unknown function (DUF5123)]	1039	254
PF17162 [Domain of unknown function (DUF5118)]	880	118
PF17163 [Domain of unknown function (DUF5125)]	174	127
PF17165 [Domain of unknown function (DUF5121)]	286	188
PF17166 [Domain of unknown function (DUF5126)]	640	184
PF17167 [Glycosyl hydrolase 36 superfamily, catalytic domain]	5360	1416
PF17168 [Domain of unknown function (DUF5127)]	42	26
PF17170 [6-bladed beta-propeller]	2374	290
PF17176 [tRNA-binding domain]	6	68
PF17179 [4Fe-4S dicluster domain]	776	122
PF17185 [NlpE C-terminal OB domain]	4	46
PF17188 [MucB/RseB C-terminal domain]	1365	58
PF17189 [Glycosyl hydrolase family 30 beta sandwich domain]	274	206
PF17191 [RecG wedge domain]	4232	822
PF17192 [MukF middle domain]	4	18
PF17193 [MukF C-terminal domain]	6	35
PF17194 [Transcriptional regulator, AbiEi antitoxin N-terminal domain]	206	11
PF17200 [Single Cache domain 2]	122	73
PF17201 [Cache 3/Cache 2 fusion domain]	249	30
PF17202 [Single cache domain 3]	570	74
PF17203 [Single cache domain 3]	27	142
PF17206 [SeqA protein N-terminal domain]	8	40
PF17209 [Hfq protein]	2195	197
PF17210 [SdrD B-like domain]	649	686
PF17212 [Tail tubular protein]	64	120
PF17214 [KH domain]	13	2
PF17224 [Domain of unknown function (DUF5300)]	2	20
PF17225 [Domain of unknown function (DUF5300)]	306	76
PF17231 [Family of unknown function (DUF5305)]	1	11
PF17236 [Family of unknown function (DUF5309)]	197	32
PF17239 [Family of unknown function (DUF5312)]	955	244
PF17243 [POTRA domain TamA domain 1]	2015	70
PF17263 [Family of unknown function (DUF5329)]	15	43
PF17278 [Family of unknown function (DUF5343)]	15	0
PF17282 [Family of unknown function (DUF5347)]	2	33
PF17284 [Spermidine synthase tetramerisation domain]	270	184
PF17287 [POTRA domain]	33	100
PF17288 [Terminase RNAseH like domain]	561	123
PF17289 [Terminase RNaseH-like domain]	5	32
PF17291 [N-terminal domain of M60-like peptidases]	4	36
PF17293 [Arm DNA-binding domain]	3964	1446
PF17295 [Domain of unknown function (DUF5348)]	444	165
PF17297 [Phosphoenolpyruvate carboxykinase N-terminal domain]	1450	382
PF17358 [Family of unknown function (DUF5384)]	8	64
PF17384 [RimP C-terminal SH3 domain]	180	83
PF17385 [Lacto-N-biose phosphorylase central domain]	154	94
PF17386 [Lacto-N-biose phosphorylase C-terminal domain]	25	25
PF17389 [Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain]	3611	1461
PF17390 [Bacterial alpha-L-rhamnosidase C-terminal domain]	2036	979
PF17391 [Urocanase N-terminal domain]	819	156
PF17392 [Urocanase C-terminal domain]	829	164
PF17414 [MatP C-terminal ribbon-helix-helix domain]	4	28
PF17415 [NigD-like C-terminal beta sandwich domain]	1238	285
PF17424 [Family of unknown function (DUF5411)]	8	15
PF17425 [Arylsulfotransferase Ig-like domain]	20	3
PF17428 [Family of unknown function (DUF5412)]	10	3
PF17432 [Domain of unknown function (DUF3458_C) ARM repeats]	1658	61
PF17479 [Protein of unknown function (DUF3048) C-terminal domain]	438	90
PF17481 [Phage tail sheath protein beta-sandwich domain]	30	0
PF17482 [Phage tail sheath C-terminal domain]	338	98
PF17516 [ProQ C-terminal domain]	2	25
PF17527 [Phage ALP protein]	0	12
PF17541 [Family of unknown function (DUF5458)]	86	9
PF17588 [Family of unknown function (DUF5486)]	0	4
PF17595 [Family of unknown function (DUF5491)]	0	12
PF17603 [Family of unknown function (DUF5499)]	0	19
PF17607 [Family of unknown function (DUF5503)]	1	13
PF17612 [Family of unknown function (DUF5507)]	3	47
PF17621 [Family of unknown function (DUF5508)]	6	63
PF17642 []	23	5
PF17643 []	78	16
PF17651 []	308	211
PF17657 []	10503	2024
PF17668 []	196	122
PF17674 []	1344	482
PF17676 []	558	191
PF17677 []	70	42
PF17678 []	4476	1486
PF17680 []	3158	47
PF17726 []	64	0
PF17727 []	49	23
PF17728 []	1856	41
PF17746 []	173	136
PF17753 []	1494	82
PF17755 []	8187	1778
PF17757 []	9545	2220
PF17759 []	3897	825
PF17760 []	7127	1453
PF17761 []	10774	2614
PF17762 []	3900	932
PF17763 []	1768	522
PF17764 []	4584	932
PF17767 []	1671	542
PF17768 []	2562	752
PF17769 []	18	37
PF17770 []	1105	355
PF17773 []	7	35
PF17774 []	556	209
PF17775 []	1164	89
PF17782 []	15	0
PF17783 []	2116	296
PF17785 []	3393	665
PF17788 []	4	33
PF17801 []	1216	368
PF17802 []	6911	3401
PF17804 []	1483	73
PF17805 []	65	88
PF17810 []	1412	356
PF17815 []	48	2
PF17820 []	3504	552
PF17827 []	1901	286
PF17829 []	2459	636
PF17831 []	26	174
PF17836 []	119	74
PF17837 []	11	97
PF17848 []	1166	62
PF17851 []	3830	1266
PF17853 []	663	142
PF17854 []	5908	1142
PF17855 []	20	3
PF17862 []	4228	935
PF17863 []	2558	617
PF17864 []	1771	430
PF17866 []	798	217
PF17868 []	1633	233
PF17871 []	6300	1839
PF17874 []	5418	262
PF17876 []	2206	530
PF17886 []	56	10
PF17900 []	1253	50
PF17910 []	2260	690
PF17912 []	825	332
PF17917 []	13	0
PF17921 []	4	9
PF17922 []	30	0
PF17929 []	49	0
PF17930 []	210	150
PF17936 []	12	8
PF17938 []	5	36
PF17941 []	2017	431
PF17944 []	1337	347
PF17946 []	886	230
PF17948 []	2871	85
PF17953 []	223	72
PF17954 []	10	91
PF17955 []	10	0
PF17956 []	1699	412
PF17957 []	876	80
PF17962 []	538	230
PF17969 []	1380	180
PF17970 []	14	77
PF17972 []	480	208
PF17973 []	4145	1318
PF17989 []	169	49
PF17996 []	1687	404
PF18011 []	9	69
PF18013 []	306	330
PF18019 []	221	139
PF18024 []	4	37
PF18025 []	30	0
PF18030 []	1	8
PF18033 []	362	48
PF18043 []	12	13
PF18050 []	549	144
PF18053 []	1591	58
PF18059 []	14	11
PF18061 []	8	40
PF18062 []	18	12
PF18070 []	8	40
PF18072 []	6199	896
PF18073 []	1280	480
PF18074 []	792	362
PF18075 []	5678	903
PF18076 []	3150	66
PF18082 []	55	20
PF18088 []	43	2
PF18090 []	33	93
PF18096 []	1381	329
PF18106 []	25	20
PF18113 []	2	24
PF18120 []	593	140
PF18125 []	20	100
PF18128 []	583	184
PF18133 []	659	212
PF18134 []	57	24
PF18135 []	2062	261
PF18143 []	465	290
PF18144 []	753	42
PF18145 []	661	16
PF18146 []	140	84
PF18152 []	568	287
PF18153 []	27	16
PF18154 []	19	3
PF18158 []	6	56
PF18164 []	144	27
PF18165 []	94	3
PF18166 []	94	3
PF18169 []	7	28
PF18174 []	666	68
PF18175 []	1026	235
PF18185 []	0	27
PF18186 []	68	0
PF18195 []	15	4
PF18202 []	162	877
PF18211 []	200	136
PF18218 []	91	7
PF18259 []	260	1
PF18269 []	2078	191
PF18273 []	14	3
PF18275 []	1	7
PF18283 []	965	111
PF18284 []	3	38
PF18291 []	6098	2680
PF18299 []	13	42
PF18306 []	484	137
PF18317 []	59	74
PF18318 []	4432	1374
PF18319 []	1106	409
PF18329 []	1490	505
PF18331 []	1	36
PF18335 []	788	394
PF18337 []	9	47
PF18339 []	30	47
PF18344 []	50	22
PF18347 []	1011	280
PF18348 []	165	45
PF18352 []	112	236
PF18364 []	6	65
PF18368 []	661	26
PF18370 []	5506	334
PF18381 []	231	82
PF18389 []	1587	194
PF18390 []	7	72
PF18393 []	840	10
PF18395 []	249	128
PF18404 []	71	108
PF18406 []	217	18
PF18412 []	5	33
PF18415 []	7	50
PF18425 []	90	92
PF18429 []	5	20
PF18430 []	486	166
PF18438 []	18	4
PF18454 []	49	170
PF18462 []	14	7
PF18470 []	269	235
PF18472 []	6	1
PF18475 []	10367	201
PF18476 []	59	296
PF18491 []	222	10
PF18500 []	8	40
PF18501 []	307	41
PF18510 []	311	42
PF18516 []	318	44
PF18522 []	39	10
PF18537 []	33	11
PF18541 []	2805	448
PF18551 []	722	355
PF18555 []	1583	250
PF18560 []	166	87
PF18565 []	2988	704
PF18603 []	131	14
PF18604 []	48	14
PF18607 []	24	30
PF18610 []	208	68
PF18612 []	26	4
PF18618 []	7	3
PF18620 []	130	153
PF18630 []	111	5
PF18631 []	35	4
PF18649 []	3	36
PF18655 []	30	76
PF18657 []	2092	132
PF18662 []	94	0
PF18663 []	402	119
PF18668 []	0	368
PF18673 []	0	13
PF18676 []	1625	168
PF18692 []	79	21
PF18693 []	3108	600
PF18709 []	222	223
PF18731 []	29	7
PF18732 []	0	16
PF18735 []	14	96
PF18736 []	2	65
PF18737 []	110	2
PF18739 []	5	22
PF18741 []	508	40
PF18753 []	25	6
PF18754 []	22	9
PF18756 []	881	10
PF18760 []	4598	152
PF18762 []	1971	641
PF18763 []	85	67
PF18765 []	1636	292
PF18766 []	11835	1966
PF18780 []	65	11
PF18789 []	233	186
PF18796 []	34	155
PF18798 []	484	1176
PF18799 []	0	13
PF18805 []	322	264
PF18809 []	650	3
PF18810 []	67	68
PF18812 []	55	28
PF18813 []	277	34
PF18814 []	282	0
PF18818 []	5374	1303
PF18819 []	152	202
PF18823 []	949	1567
PF18824 []	832	214
PF18825 []	303	2289
PF18827 []	0	17
PF18828 []	211	80
PF18830 []	768	296
PF18832 []	156	48
PF18836 []	7	0
PF18838 []	0	14
PF18840 []	1864	513
PF18842 []	4	15
PF18843 []	1076	232
PF18852 []	612	218
PF18857 []	3181	130
PF18860 []	394	2
PF18862 []	154	0
PF18863 []	30	0
PF18864 []	30	67
PF18870 []	178	105
PF18871 []	18	2
PF18883 []	78	444
PF18884 []	2204	12
PF18889 []	338	22
PF18898 []	13	3
PF18899 []	388	7
PF18906 []	128	204
PF18907 []	524	142
PF18909 []	17	16
PF18910 []	90	27
PF18911 []	29669	266
PF18912 []	232	118
PF18913 []	24	66
PF18917 []	17	0
PF18922 []	122	145
PF18923 []	21	0
PF18924 []	59	18
PF18925 []	1076	629
PF18927 []	279	78
PF18928 []	522	81
PF18931 []	38	29
PF18932 []	120	34
PF18934 []	340	172
PF18935 []	2032	577
PF18936 []	116	187
PF18937 []	450	281
PF18939 []	6018	1582
PF18940 []	1249	135
PF18941 []	894	177
PF18942 []	2290	854
PF18945 []	424	62
PF18948 []	38	5
PF18949 []	752	437
PF18951 []	26	0
PF18952 []	1791	23
PF18953 []	34	0
PF18954 []	179	232
PF18955 []	119	8
PF18956 []	540	167
PF18960 []	371	147
PF18961 []	18	23
PF18962 []	17	16
PF18974 []	393	30
PF18975 []	695	153
PF18978 []	105	28
PF18979 []	1302	325
PF18980 []	396	57
PF18982 []	446	258
PF18983 []	276	50
PF18984 []	770	80
PF18985 []	2678	77
PF18987 []	423	179
PF18988 []	99	28
PF18989 []	1387	287
PF18990 []	2154	496
PF18991 []	81	10
PF18998 []	5374	596
PF19029 []	7	86
PF19034 []	16	0
PF19040 []	1519	34
PF19044 []	16788	3778
PF19051 []	673	228
PF19062 []	608	0
PF19077 []	2665	229
PF19079 []	23	0
PF19127 []	272	18
PF19143 []	570	246
PF19190 []	1996	347
PF19200 []	18	16
PF19238 []	847	251
PF19263 []	1972	417
PF19266 []	173	79
PF19268 []	2	22
PF19269 []	5644	964
PF19275 []	162	4
PF19276 []	74	0
PF19277 []	3434	132
PF19279 []	1869	382
PF19288 []	140	96
PF19289 []	15048	1860
PF19290 []	104	149
PF19293 []	1062	424
PF19295 []	1416	392
PF19296 []	1835	283
PF19300 []	1198	356
PF19302 []	2908	830
PF19303 []	1648	556
PF19304 []	201	112
PF19305 []	300	82
PF19310 []	3216	124
PF19328 []	220	7
PF19335 []	15	2
PF19355 []	561	168
PF19357 []	2	20
PF19364 []	41	7
PF19368 []	488	90
PF19407 []	122	62
PF19413 []	7	71
PF19419 []	7	24
PF19420 []	42	10
PF19425 []	588	113
PF19436 []	49	22
PF19448 []	0	18
PF19453 []	23	13
PF19456 []	19	12
PF19478 []	4114	1875
PF19480 []	1020	240
PF19481 []	3253	1303
PF19483 []	156	44
PF19484 []	673	249
PF19489 []	2025	23
PF19494 []	1542	267
PF19498 []	773	285
PF19499 []	2628	362
PF19501 []	1004	24
PF19503 []	74	17
PF19506 []	262	64
PF19510 []	346	33
PF19511 []	641	178
PF19512 []	326	0
PF19514 []	1934	490
PF19515 []	1063	197
PF19517 []	580	205
PF19524 []	223	193
PF19527 []	1416	430
PF19528 []	1540	233
PF19529 []	6304	1877
PF19537 []	1526	590
PF19538 []	553	56
PF19539 []	159	2
PF19540 []	11	0
PF19543 []	26	51
PF19546 []	322	291
PF19552 []	390	46
PF19553 []	1609	754
PF19554 []	348	16
PF19555 []	1463	596
PF19557 []	560	41
PF19558 []	4982	1358
PF19567 []	1523	268
PF19568 []	845	309
PF19569 []	57	23
PF19570 []	3095	739
PF19571 []	502	100
PF19572 []	1969	580
PF19573 []	734	108
PF19576 []	2070	534
PF19579 []	1067	362
PF19580 []	4751	1300
PF19583 []	4523	1164
PF19587 []	48	37
PF19595 []	88	122
PF19598 []	120	49
PF19601 []	13	0
PF19603 []	380	113
PF19605 []	307	162
PF19610 []	197	42
PF19614 []	119	2
PF19620 []	96	9
PF19629 []	203	34
PF19637 []	61	18
PF19639 []	74	3
PF19642 []	195	60
PF19647 []	246	57
PF19652 []	32	19
PF19666 []	666	449
PF19668 []	196	11
PF19670 []	33	1
PF19672 []	737	172
PF19677 []	338	54
PF19700 []	1205	424
PF19727 []	42	57
PF19732 []	296	26
PF19753 []	572	249
PF19755 []	1989	415
PF19759 []	1	64
PF19762 []	635	165
PF19763 []	674	22
PF19773 []	1261	0
PF19774 []	0	115
PF19775 []	2773	474
PF19776 []	2	36
PF19778 []	2728	786
PF19781 []	80	229
PF19782 []	0	266
PF19786 []	0	13
PF19789 []	2639	555
PF19807 []	135	58
PF19808 []	123	191
PF19810 []	11	7
PF19815 []	308	429
PF19821 []	50	106
PF19823 []	276	3
PF19833 []	1726	521
PF19838 []	5875	1527
PF19841 []	1792	371
PF19842 []	253	185
PF19845 []	431	76
PF19848 []	213	24
PF19854 []	539	92
PF19864 []	1824	481
PF19866 []	42	21
PF19867 []	183	72
PF19880 []	462	131
PF19886 []	1120	189
PF19888 []	203	150
PF19889 []	17	0
PF19890 []	1043	311
PF19898 []	3385	1494
PF19904 []	6150	2665
PF19905 []	38	0
PF19909 []	228	105
PF19910 []	42	7
PF19952 []	40	9
PF19975 []	4	148
PF19991 []	3132	154
PF19993 []	1	148
PF20012 []	4	290
PF20013 []	18	0
PF20016 []	381	67
PF20020 []	17	21
PF20026 []	12	0
PF20030 []	2785	420
PF20036 []	139	0
PF20037 []	155	52
PF20038 []	25	66
PF20039 []	32	0
PF20040 []	87	38
PF20041 []	916	312
PF20042 []	550	60
PF20047 []	103	7
PF20050 []	679	163
PF20063 []	424	258
PF20069 []	266	55
PF20071 []	172	129
PF20074 []	303	70
PF20076 []	250	57
PF20092 []	40	5
PF20095 []	2	4
PF20096 []	157	65
PF20097 []	119	58
PF20118 []	41	1
PF20122 []	116	31
PF20124 []	28	23
PF20125 []	459	135
PF20138 []	177	55
PF20140 []	3	6
PF20142 []	998	278
PF20143 []	3117	666
PF20148 []	618	178
PF20154 []	2994	402
PF20155 []	6369	2451
PF20157 []	670	51
PF20159 []	6	48
PF20181 []	15	14
PF20185 []	163	17
PF20186 []	459	136
PF20187 []	345	60
PF20188 []	840	278
PF20190 []	49	10
PF20194 []	85	0
PF20195 []	938	8
PF20200 []	267	211
PF20207 []	18	17
PF20208 []	10	2
PF20216 []	568	134
PF20217 []	110	43
PF20224 []	136	28
PF20232 []	1	16
PF20234 []	689	5
PF20240 []	0	19
PF20247 []	31	0
PF20250 []	951	255
PF20251 []	194	78
PF20256 []	1011	543
PF20257 []	84	8
PF20258 []	2184	486
PF20259 []	2590	635
PF20260 []	396	160
PF20264 []	84	57
PF20265 []	4	43
PF20274 []	41	0
PF20275 []	97	0
PF20277 []	92	74
PF20282 []	69	0
PF20283 []	0	39
PF20285 []	13	9
PF20288 []	93	0
PF20292 []	4	19
PF20293 []	30	25
PF20296 []	17	71
PF20297 []	150	34
PF20300 []	106	0
PF20308 []	46	1
PF20310 []	352	124
PF20317 []	4	1
PF20324 []	60	21
PF20326 []	1004	271
PF20329 []	236	28
PF20330 []	74	88
PF20351 []	16	2
PF20355 []	208	48
PF20357 []	0	21
PF20377 []	32	39
PF20378 []	41	0
PF20379 []	179	191
PF20380 []	555	155
PF20383 []	29	2
PF20385 []	1608	4
PF20394 []	36	10
PF20423 []	12	102
PF20424 []	223	45
PF20434 []	4440	1202
PF20437 []	17	30
PF20438 []	618	157
PF20439 []	505	113
PF20441 []	2372	1088
PF20442 []	740	225
PF20446 []	49	8
PF20448 []	41	11
PF20449 []	139	0
PF20454 []	100	148
PF20456 []	227	22
PF20458 []	79	262
PF20459 []	1418	380
PF20462 []	146	53
PF20463 []	1889	341
PF20464 []	267	164
PF20465 []	268	130
